key_mlbam,name_first,name_last,team,PA_L,PA_R,WAVE,WAVE_L,WAVE_R,probability_L,probability_R,probability,WAVE_CI_Low,WAVE_CI_High,probability_CI_Low,probability_CI_High,Game_Hit_Probability,Game_Hit_Probability_CI_Low,Game_Hit_Probability_CI_High,Consistency,Approach,Expected_Bases,Expected_BB,Expected_HBP,Expected_RBI,Exit_Velo,Barrel_Rate,xBA,xwOBA,Fastball_WAVE,Breaking_WAVE,Offspeed_WAVE,WAVE_Home,WAVE_Away,Whiff_Rate,Chase_Rate,Last_Game_Date,avg_batting_order,start_rate
691594,Javier,Sanoja,MIA,140.0,296,0.2688748063975304,0.2536364035433622,0.27608215909882616,0.6408080701473515,0.6772156428325815,0.6658271805980827,0.23540676425583426,0.3189781258690837,0.6091531821339354,0.7393464073945233,0.6616863089513443,0.5168839177124074,0.6864929855226118,-0.0041408716467383755,0.44056872952942544,1.8038562020200934,0.1604081054619547,0.0,0.6333178984592528,87.4585771086993,0.023486427649029737,0.3480796352930569,0.34769555387349343,0.35694072326345794,0.2501579520697168,0.27479905696584245,0.2978895516898945,0.30271703296703295,0.1334330535112803,0.39932754189754355,2026-09-13,6.05,1.0
672386,Alejandro,Kirk,TOR,87.0,183,0.24166768425467455,0.26505425171390584,0.23054948005274495,0.6596752874514906,0.6003935945445047,0.6202406527128121,0.2038031272267279,0.3068626405606818,0.5496277366879946,0.7227525397987019,0.6616035364529421,0.5791642983213836,0.7915037310829005,0.041362883740129974,0.41035340928667763,1.75444699754902,0.2992978962418301,0.0,0.7385434368191722,89.28650814594174,0.08811932853875981,0.3251621974654493,0.35711235767490807,0.27315034100548996,0.2509814781992201,0.4254411764705882,0.24749008553207166,0.28786893426723936,0.12175298212510231,0.27154005321060537,2026-09-12,3.4,0.75
682829,Elly,De La Cruz,CIN,167.0,411,0.2569795149724152,0.2871155481157061,0.2447344601429029,0.6941087883399848,0.6255887890379397,0.6464077351271119,0.2188858161463079,0.2895713491789692,0.5787879043388329,0.697781088442708,0.660932868607087,0.6244469876657346,0.779015440761194,0.014525133479975083,0.42723211866737215,2.2528425831012497,0.3924843765795253,0.0021193771626297577,0.6252265429177187,99.78233093212415,0.36855066068607584,0.5118183606294713,0.6632051196618022,0.32182008765960857,0.2169397874424968,0.5036576354679803,0.31045564850924257,0.3263440610095451,0.27141876278385435,0.25247776552630774,2026-09-13,1.8,1.0
703520,Brett,Bateman,TOR,53.0,88,0.26357169986034606,0.20691371989439855,0.29769525597620083,0.5557560426274558,0.7097049655540296,0.6572664308214047,0.2221649814655267,0.37049308425418687,0.584944455299614,0.8020744913720077,0.6605059441836936,0.6018758161665793,0.8860486443873751,0.0032395133622888928,0.43412838446993823,1.5274083924349886,0.4499500098502759,0.08837150315208826,0.32633668242710795,84.30555546126084,0.05676064311594203,0.38743885644180753,0.4009007093044387,0.26941239048811016,0.36766616691654175,0.35218253968253965,0.29794117647058826,0.2918009500745156,0.15494565217391304,0.23900192738457682,2026-09-13,1.0,0.95
650402,Gleyber,Torres,DET,112.0,267,0.22922174466026718,0.25888722624000793,0.21677779733093772,0.6495750292311484,0.5747958779929635,0.597974973256736,0.19249709274269539,0.27725730474256716,0.52684402241139,0.6790458553245334,0.659358558704491,0.5742610907174532,0.7669927861185497,0.06138358544775502,0.394279916507918,1.0682501798992565,0.3474495615788492,0.004848284960422163,0.21789004823965247,87.65159989537153,0.027595964566929136,0.3378901569289133,0.3445127582627539,0.31503861810787925,0.24390010502975845,0.2042857142857143,0.25436777098479846,0.27854982115482885,0.22636446561400086,0.22646694624047187,2026-09-12,1.5,0.7
670623,Isaac,Paredes,HOU,145.0,457,0.23244813937686337,0.2275330229967984,0.23400764019767173,0.5948836899065895,0.6066442231534013,0.6038341365631694,0.19274274965878346,0.2592590980750156,0.5273476298309292,0.6501900639938486,0.6574158965991443,0.5835373250331337,0.7365357686112912,0.053581760035974924,0.3969701602858462,1.6151829481792719,0.42036374869715326,0.09307862679955703,0.6427951558530389,87.74652288153764,0.02932398932112891,0.2973222889798128,0.32173993772123155,0.2572122269321141,0.2364015662010945,0.2154686558167571,0.24798678528340606,0.23192255783432258,0.1378971793960917,0.24612887255944882,2026-09-13,2.95,1.0
802415,Chandler,Simpson,TB,179.0,378,0.2557552882616648,0.26960737307267724,0.24919570312629125,0.6669976244096409,0.6332723774235414,0.6443644633889493,0.254662878970217,0.3298899454769284,0.6425340907977048,0.7536733106582205,0.6569119064936415,0.6371703718014349,0.7858371219091854,0.012547443104692246,0.42329068812158693,0.9599236945127083,0.16884140375596401,0.0,0.23179408344024485,79.22103649700769,0.0,0.291792284581858,0.27154211712208665,0.29479029697900666,0.25916666666666666,0.16409313725490196,0.25852034477403324,0.27719692533974727,0.09546687903472165,0.29218004501623135,2026-09-13,5.25,1.0
695578,James,Wood,WSH,196.0,370,0.22204310079771333,0.24472457475945408,0.21002804972608852,0.625571636916446,0.5618318071909322,0.5847167848529589,0.19193706508712988,0.2605422251251085,0.5256945085363922,0.6523062943941387,0.6561282692240625,0.5908802892204477,0.7532960085618925,0.07141148437110367,0.38364921203183044,1.1152124790775524,0.6286981588246233,0.004328621908127208,0.1761065649990701,93.79277010206621,0.13524396315658452,0.3958630943490167,0.449983507592731,0.2718306377986825,0.15790859933717077,0.2492063492063492,0.26974196581597304,0.2161843923089598,0.21998556740583344,0.18062945009195241,2026-09-13,1.0,0.5
521692,Salvador,Pérez,KC,159.0,415,0.2427018524002842,0.23489510336386327,0.24569287191062372,0.6082369834780837,0.6272490653131498,0.6220501904831128,0.18430828224126122,0.251523129604252,0.5098362563223537,0.6372358640259642,0.6556996574151798,0.5606450254630245,0.7174389172885719,0.03364946693206694,0.4078780967948244,1.4726318157422442,0.116367955689546,0.07084268627713751,0.673346183571928,90.7972576097784,0.1103858190563047,0.3603003188683419,0.4088725752784156,0.2947941499064816,0.2315969142645972,0.21408911224189411,0.3031545594010071,0.2223461405246479,0.21435188882298942,0.4050068793953995,2026-09-13,4.0,1.0
686527,Dominic,Canzone,SEA,119.0,356,0.23338581695152982,0.2248403728894951,0.23624229965765942,0.5899196042471089,0.6106460305453689,0.60552546363927,0.19785778004190882,0.2737836258148514,0.537746918885314,0.6736142953003907,0.6556761518242972,0.5048987520124906,0.6692143211175574,0.050150688185027215,0.3970286058306199,1.509802923594327,0.1458940672497827,0.010997020854021848,0.48065784868115674,91.42718367344105,0.0859676684235213,0.33852238740187124,0.3946057170929199,0.309414119351303,0.22114051545373753,0.10542674703208513,0.20452144064102454,0.2993668548702106,0.2068681896567182,0.3551341351634463,2026-09-13,2.263157894736842,0.95
701675,Nathan,Church,STL,94.0,328,0.24905146784100513,0.2168789511374716,0.2582716403109202,0.5749880511113485,0.6485552213874228,0.6330257390075871,0.19888315429904663,0.27979606914998856,0.5398117514312271,0.6829744928814734,0.654974338411664,0.5152490035352083,0.6882653493551404,0.021948599404076896,0.414615614604049,1.3883975387364333,0.24447837385575658,0.07374541713152041,0.35623438228434606,82.34785098185422,0.0394343634544335,0.33343897398399014,0.3330457966007928,0.1883950764020952,0.3686507936507937,0.38053883323555027,0.3501273189645354,0.2553500961074774,0.13122310451818742,0.35087079892416806,2026-09-13,7.842105263157895,0.95
606466,Ketel,Marte,AZ,144.0,416,0.21289704579475763,0.251567767707651,0.1995110266710638,0.637311579973672,0.5410728631617951,0.5673762091603163,0.1957113886779942,0.2651299608818041,0.5334032418296997,0.6597979745225444,0.6539560542410368,0.5975458593064132,0.7562593489263519,0.08657984508072047,0.3710391070127176,1.1519671102246565,0.3287512254901961,0.03583881578947368,0.34092062346193536,88.32582573065272,0.050485800422292275,0.2903537798278968,0.3015416720818712,0.19022144389751358,0.223090617525549,0.24527310924369747,0.24130903771191542,0.19766857293725534,0.14848543448030366,0.35622410401825616,2026-09-13,2.727272727272727,0.55
686681,Michael,Massey,KC,92.0,307,0.257107270852168,0.2575231701680022,0.2569826365295076,0.6473124178827112,0.6464129343569291,0.6466204792475199,0.22470938822630837,0.31108814227753623,0.5896770225190262,0.7286231419342412,0.6531305217474727,0.5248976416118192,0.6985356093890887,0.006510042499952795,0.42232757098353346,1.3777087684489002,0.18450146633945974,0.0,0.17414884868421052,88.97596669197331,0.03349112778373228,0.3926815489162796,0.4181435531290937,0.30447007295310935,0.3580428858290304,0.20293939393939395,0.27905539181692096,0.3424331135186057,0.15327332399639484,0.365201700376948,2026-09-13,5.75,0.6
